condition,run,model,triples_seen_in_training,frequency,prediction_status
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('s', 's', 's')",1053,0
10L_90NL,3,10L_90NL_3_3,"('s', 's', 's')",1053,0
10L_90NL,3,10L_90NL_3_3,"('s', 's', 's')",1053,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 's')",842,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 's')",842,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 's')",842,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 's')",842,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 's')",842,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 's')",842,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 's')",842,0
10L_90NL,3,10L_90NL_3_3,"('s', 's', 's')",1053,0
10L_90NL,3,10L_90NL_3_3,"('s', 's', 's')",1053,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 's')",842,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 's')",842,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 's')",842,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 's')",842,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 's')",842,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 's')",842,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 's')",842,0
10L_90NL,3,10L_90NL_3_3,"('s', 's', 's')",1053,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 's')",842,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 's')",842,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 's')",842,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 's')",842,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 's')",842,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 's')",842,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 's')",842,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 's')",842,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 's')",842,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 's')",842,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 's')",842,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 's')",842,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 's')",842,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 's')",842,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('s', 's', 's')",1053,0
10L_90NL,3,10L_90NL_3_3,"('s', 's', 's')",1053,0
10L_90NL,3,10L_90NL_3_3,"('s', 's', 's')",1053,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 's')",842,0
10L_90NL,3,10L_90NL_3_3,"('s', 's', 's')",1053,0
10L_90NL,3,10L_90NL_3_3,"('s', 's', 's')",1053,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 's')",842,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 's')",842,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 's')",842,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 's')",842,0
10L_90NL,3,10L_90NL_3_3,"('s', 's', 's')",1053,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 's')",842,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 's')",842,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 's')",842,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 's')",842,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 's')",842,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 's')",842,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('s', 's', 's')",1053,0
10L_90NL,3,10L_90NL_3_3,"('s', 's', 's')",1053,0
10L_90NL,3,10L_90NL_3_3,"('s', 's', 's')",1053,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 's')",842,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 's')",842,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 's')",842,0
10L_90NL,3,10L_90NL_3_3,"('s', 's', 's')",1053,0
10L_90NL,3,10L_90NL_3_3,"('s', 's', 's')",1053,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 's')",842,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 's')",842,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 's')",842,0
10L_90NL,3,10L_90NL_3_3,"('s', 's', 's')",1053,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 's')",842,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 's')",842,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 's')",842,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 's')",842,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 's')",842,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('s', 's', 's')",1053,0
10L_90NL,3,10L_90NL_3_3,"('s', 's', 's')",1053,0
10L_90NL,3,10L_90NL_3_3,"('s', 's', 's')",1053,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 's')",842,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 's')",842,0
10L_90NL,3,10L_90NL_3_3,"('s', 's', 's')",1053,0
10L_90NL,3,10L_90NL_3_3,"('s', 's', 's')",1053,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 's')",842,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 's')",842,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 's')",842,0
10L_90NL,3,10L_90NL_3_3,"('s', 's', 's')",1053,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 's')",842,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 's')",842,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 's')",842,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 's')",842,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 's')",839,0
10L_90NL,3,10L_90NL_3_3,"('s', 's', 'ɡ')",557,0
10L_90NL,3,10L_90NL_3_3,"('s', 's', 'ɡ')",557,0
10L_90NL,3,10L_90NL_3_3,"('s', 's', 'ɡ')",557,0
10L_90NL,3,10L_90NL_3_3,"('s', 's', 'ɡ')",557,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 's', 'ɡ')",557,0
10L_90NL,3,10L_90NL_3_3,"('s', 's', 'ɡ')",557,0
10L_90NL,3,10L_90NL_3_3,"('s', 's', 'ɡ')",557,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 's', 'ɡ')",557,0
10L_90NL,3,10L_90NL_3_3,"('s', 's', 'ɡ')",557,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 's', 'ɡ')",557,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 'ɡ')",682,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 'ɡ')",682,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 'ɡ')",682,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 'ɡ')",682,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 'ɡ')",682,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 'ɡ')",682,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 'ɡ')",682,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 'ɡ')",682,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 'ɡ')",682,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 'ɡ')",682,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 'ɡ')",682,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 'ɡ')",682,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 'ɡ')",682,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 'ɡ')",682,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 'ɡ')",682,0
10L_90NL,3,10L_90NL_3_3,"('s', 's', 'ɡ')",557,0
10L_90NL,3,10L_90NL_3_3,"('s', 's', 'ɡ')",557,0
10L_90NL,3,10L_90NL_3_3,"('s', 's', 'ɡ')",557,0
10L_90NL,3,10L_90NL_3_3,"('s', 's', 'ɡ')",557,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 's', 'ɡ')",557,0
10L_90NL,3,10L_90NL_3_3,"('s', 's', 'ɡ')",557,0
10L_90NL,3,10L_90NL_3_3,"('s', 's', 'ɡ')",557,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 's', 'ɡ')",557,0
10L_90NL,3,10L_90NL_3_3,"('s', 's', 'ɡ')",557,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 's', 'ɡ')",557,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 'ɡ')",682,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 'ɡ')",682,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 'ɡ')",682,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 'ɡ')",682,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 'ɡ')",682,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 'ɡ')",682,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 'ɡ')",682,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 'ɡ')",682,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 'ɡ')",682,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 'ɡ')",682,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 'ɡ')",682,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 'ɡ')",682,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 'ɡ')",682,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 'ɡ')",682,0
10L_90NL,3,10L_90NL_3_3,"('ɡ', 'ɡ', 'ɡ')",682,0
10L_90NL,3,10L_90NL_3_3,"('s', 's', 'ɡ')",557,0
10L_90NL,3,10L_90NL_3_3,"('s', 's', 'ɡ')",557,0
10L_90NL,3,10L_90NL_3_3,"('s', 's', 'ɡ')",557,0
10L_90NL,3,10L_90NL_3_3,"('s', 's', 'ɡ')",557,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 's', 'ɡ')",557,0
10L_90NL,3,10L_90NL_3_3,"('s', 's', 'ɡ')",557,0
10L_90NL,3,10L_90NL_3_3,"('s', 's', 'ɡ')",557,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 's', 'ɡ')",557,0
10L_90NL,3,10L_90NL_3_3,"('s', 's', 'ɡ')",557,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 's', 'ɡ')",557,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
10L_90NL,3,10L_90NL_3_3,"('s', 'ɡ', 'ɡ')",1640,0
